idpunto;idce;SPcod;ETAce;DEcod;FEha;Dce;Hce;Vce;Wce
218953;10;330;2;1;18.84445784;14.5;0.31;0.005119029;0.002617559
218953;11;330;2;1;18.84445784;21;0.135;0.004675868;0.002390954
218953;12;330;2;1;18.84445784;25;0.26;0.01276272;0.006526077
218953;13;330;2;1;18.84445784;29;0.37;0.024439235;0.012496734
125407;1;300;2;4;18.84445784;71.5;0.225;0.090340915;0.03707874
125407;2;300;2;4;18.84445784;15.5;0.185;0.0034908;0.001432734
125407;3;311;2;4;18.84445784;13.5;0.185;0.002648068;0.00108685
125407;4;311;2;2;18.84445784;54;0.315;0.072141963;0.035658742
125407;5;311;2;2;18.84445784;44;0.245;0.037253006;0.018413629
125407;6;60;2;4;18.84445784;18.5;0.295;0.007929674;0.002733675
125407;7;308;2;3;18.84445784;9;0.24;0.001526814;0.000686992
125407;8;300;2;4;18.84445784;29;0.09;0.005944679;0.002439882
225485;1;308;2;2;18.84445784;45;0.095;0.015109097;0.007468211
225485;2;308;2;3;18.84445784;21.5;0.09;0.003267453;0.001470195
225485;3;308;2;4;18.84445784;17;0.115;0.002610271;0.001071337
228380;1;49;2;1;18.84445784;14.5;0.505;0.008339063;0.0038316
157390;1;311;2;2;18.84445784;72.5;0.11;0.04541074;0.02244588
157390;2;311;2;2;18.84445784;12.5;0.03;0.000368155;0.000181974
157390;3;311;2;2;18.84445784;15.5;0.025;0.00047173;0.000233169
157390;4;311;2;2;18.84445784;21.5;0.08;0.002904402;0.001435605
157390;5;311;2;3;18.84445784;15;0.065;0.001148645;0.000516834
157390;6;311;2;2;18.84445784;19.5;0.085;0.002538505;0.001254747
157390;7;311;2;2;18.84445784;19.5;0.125;0.003733096;0.001845216
157390;8;311;2;2;18.84445784;21;0.135;0.004675868;0.002311215
157390;9;311;2;2;18.84445784;19;0.05;0.001417644;0.000700721
157390;10;311;2;3;18.84445784;23.5;0.04;0.001734945;0.000780641
157390;11;311;2;3;18.84445784;19.5;0.055;0.001642562;0.000739073
157390;12;311;2;3;18.84445784;18;0.05;0.001272345;0.000572494
157390;13;311;2;3;18.84445784;19.5;0.035;0.001045267;0.000470319
157390;14;311;2;3;18.84445784;27.5;0.11;0.006533531;0.002939772
157390;15;311;2;3;18.84445784;18;0.09;0.002290221;0.001030488
157390;16;311;2;3;18.84445784;17;0.04;0.00090792;0.00040852
157390;17;311;2;3;18.84445784;20;0.105;0.003298672;0.001484242
157390;18;311;2;3;18.84445784;14;0.115;0.001770287;0.000796543
157390;19;311;2;3;18.84445784;30;0.175;0.012370021;0.005565909
157390;20;311;2;3;18.84445784;13.5;0.15;0.002147082;0.000966083
157390;21;311;2;2;18.84445784;37.5;0.15;0.016566993;0.008188828
157390;22;311;2;3;18.84445784;11;0.06;0.000570199;0.000256562
157390;23;311;2;2;18.84445784;20;0.125;0.003926991;0.001941055
157390;24;311;2;2;18.84445784;24;0.25;0.011309734;0.00559024
52574;4;52;2;4;18.84445784;11;0.075;0.000712749;0.000245713
266463;4;490;2;2;18.84445784;20.5;0.055;0.00181535;0.000897301
18908;10;80;2;1;18.84445784;13;0.15;0.001990984;0.00091481
18908;15;240;2;2;18.84445784;33.5;0.335;0.029527338;0.014594942
156351;2;625;2;2;18.84445784;13;0.07;0.000929126;0.000459254
138341;1;311;2;3;18.84445784;12.5;0.07;0.000859029;0.000386521
138341;2;311;2;2;18.84445784;86.5;0.14;0.082271636;0.040665694
138341;3;308;2;2;18.84445784;49;0.24;0.045257784;0.022370276
25107;1;80;2;4;18.84445784;37;0.29;0.031181092;0.010749367
25107;2;330;2;3;18.84445784;28.5;0.14;0.008931155;0.004018587
25107;3;330;2;3;18.84445784;26.5;0.15;0.008273188;0.003722533
25107;4;330;2;3;18.84445784;15;0.24;0.00424115;0.001908312
25107;5;80;2;3;18.84445784;15.5;0.245;0.004622952;0.001835205
25107;6;80;2;3;18.84445784;18;0.27;0.006870663;0.002727494
25107;7;80;2;4;18.84445784;44;0.75;0.114039813;0.039314075
25107;8;80;2;4;18.84445784;37;0.3;0.032256303;0.011120035
34125;1;660;2;5;18.84445784;18;0.03;0.000763407;0.00023424
34125;2;625;2;5;18.84445784;13;0.045;0.000597295;0.000183271
34125;3;510;2;5;18.84445784;25.5;0.08;0.004085641;0.001253616
34125;4;510;2;5;18.84445784;30.5;0.14;0.010228633;0.003138497
34125;5;510;2;5;18.84445784;29;0.12;0.007926238;0.002432043
34125;6;510;2;5;18.84445784;37;0.135;0.014515336;0.004453806
34125;7;510;2;5;18.84445784;26.5;0.115;0.006342777;0.001946183
34125;8;510;2;5;18.84445784;11;0.21;0.001995697;0.000612349
34125;9;440;2;5;18.84445784;18.5;0.185;0.004972847;0.001525841
34125;10;510;2;5;18.84445784;24;0.12;0.005428672;0.001665704
14145;3;80;2;5;18.84445784;49;0.41;0.077315381;0.020967059
14145;4;80;2;5;18.84445784;35;0.375;0.036079228;0.00978428
54800;3;402;1;1;18.84445784;36.5;0.11;0.011509814;0.005885417
51703;1;419;1;1;18.84445784;37.5;0.14;0.015462526;0.007906593
50326;1;440;1;1;18.84445784;44;0.075;0.011403981;0.005831301
50326;14;440;2;3;18.84445784;26.5;0.245;0.013512874;0.006080137
50326;15;440;2;4;18.84445784;29.5;0.2;0.013669855;0.005610537
61314;2;280;2;2;199.044586;14;0.085;0.001308473;0.00064676
61314;4;280;2;2;199.044586;21.5;0.065;0.002359827;0.001166429
176063;1;49;2;3;18.84445784;16.5;0.035;0.000748386;0.000297092
176063;2;49;2;3;18.84445784;13.5;0.035;0.000500986;0.00019888
176063;3;49;2;3;18.84445784;15;0.045;0.000795216;0.000315682
176063;4;49;2;3;18.84445784;11;0.06;0.000570199;0.000226356
176063;5;30;2;3;18.84445784;12;0.035;0.000395841;0.00015714
176063;6;49;2;3;18.84445784;17.5;0.045;0.001082377;0.000429678
176063;7;49;2;3;18.84445784;12.5;0.045;0.000552233;0.000219224
176063;8;49;2;3;18.84445784;16.5;0.05;0.001069123;0.000424417
176063;9;49;2;3;18.84445784;19.5;0.03;0.000895943;0.000355669
176063;10;49;2;3;18.84445784;18.5;0.065;0.001747216;0.000693604
176063;11;49;2;3;18.84445784;11.5;0.07;0.000727082;0.000288635
176063;12;49;2;3;18.84445784;21;0.05;0.001731803;0.000687486
176063;13;49;2;3;18.84445784;18.5;0.05;0.001344013;0.000533542
176063;14;49;2;3;18.84445784;12.5;0.04;0.000490874;0.000194866
176063;15;49;2;3;18.84445784;14;0.025;0.000384845;0.000152775
176063;16;49;2;3;18.84445784;12.5;0.05;0.000613592;0.000243582
176063;17;49;2;3;18.84445784;17;0.055;0.00124839;0.000495582
118763;1;260;2;1;18.84445784;31;0.05;0.003773838;0.001929711
118763;2;300;2;1;18.84445784;48.5;0.15;0.027711792;0.014170121
118763;3;260;2;1;18.84445784;23;0.07;0.002908329;0.001487142
118763;4;260;2;1;18.84445784;14;0.01;0.000153938;7.87145E-05
118763;5;260;2;1;18.84445784;18;0.11;0.002799159;0.001431319
118763;6;300;2;1;18.84445784;15.5;0.095;0.001792573;0.000916613
118763;7;711;2;1;18.84445784;12.5;0.01;0.000122718;6.27507E-05
118763;8;260;2;1;18.84445784;14.5;0.06;0.00099078;0.000506624
118763;9;300;2;1;18.84445784;40;0.15;0.018849556;0.009638513
118763;10;711;2;1;18.84445784;10.5;0.085;0.000736016;0.000376354
118763;11;711;2;1;18.84445784;11;0.1;0.000950332;0.000485942
118763;12;711;2;1;18.84445784;11;0.01;9.50332E-05;4.85942E-05
118763;13;311;2;1;18.84445784;19.5;0.105;0.0031358;0.001603457
118763;14;711;2;1;18.84445784;17;0.01;0.00022698;0.000116064
118763;15;711;2;1;18.84445784;10;0.07;0.000549779;0.000281123
118763;16;711;2;1;18.84445784;11;0.08;0.000760265;0.000388753
118763;17;352;2;1;18.84445784;19.5;0.15;0.004479715;0.002290653
118763;18;260;2;1;18.84445784;14.5;0.01;0.00016513;8.44374E-05
118763;19;260;2;1;18.84445784;28;0.15;0.009236282;0.004722872
118763;20;308;2;1;18.84445784;16.5;0.145;0.003100457;0.001585385
118763;21;308;2;3;18.84445784;43;0.185;0.026865722;0.012088272
118763;22;300;2;3;18.84445784;41;0.19;0.025084832;0.011286957
118763;23;311;2;4;18.84445784;21.5;0.05;0.001815252;0.000745036
118763;24;300;2;4;18.84445784;32.5;0.09;0.007466191;0.003064359
118763;25;711;2;1;18.84445784;14;0.035;0.000538783;0.000275501
118763;26;711;2;1;18.84445784;13;0.01;0.000132732;6.78712E-05
118763;27;352;2;1;18.84445784;14.5;0.01;0.00016513;8.44374E-05
118763;28;300;2;2;18.84445784;35;0.06;0.005772677;0.002853352
118763;29;300;2;2;18.84445784;36;0.3;0.030536281;0.015093647
118763;30;711;2;1;18.84445784;12.5;0.12;0.001472622;0.000753009
118763;31;352;2;1;18.84445784;12;0.07;0.000791681;0.000404818
118763;32;308;2;1;18.84445784;25;0.135;0.006626797;0.00338854
118763;33;352;2;1;18.84445784;18;0.05;0.001272345;0.0006506
118763;34;308;2;1;18.84445784;25;0.14;0.006872234;0.003514041
118763;35;260;2;1;18.84445784;14;0.065;0.001000597;0.000511644
118763;36;260;2;1;18.84445784;15.5;0.07;0.001320843;0.000675399
118763;37;260;2;1;18.84445784;14;0.035;0.000538783;0.000275501
118763;38;352;2;1;18.84445784;11.5;0.085;0.000882886;0.000451454
118763;39;308;2;1;18.84445784;10;0.1;0.000785398;0.000401605
118763;40;308;2;1;18.84445784;31.5;0.15;0.01168967;0.005977384
118763;41;308;2;1;18.84445784;14;0.09;0.001385442;0.000708431
16144;1;239;2;5;18.84445784;24;0.105;0.004750088;0.001457491
228508;1;300;2;3;18.84445784;60;0.13;0.036756634;0.016538702
228508;2;300;2;3;18.84445784;115;0.26;0.270059158;0.121513519
35754;1;330;1;1;18.84445784;22;0.075;0.002850995;0.001457825
35754;2;330;1;1;18.84445784;16.5;0.07;0.001496773;0.000765358
35754;3;330;1;1;18.84445784;37.5;0.075;0.008283496;0.004235675
35754;4;330;1;1;18.84445784;40.5;0.245;0.031562109;0.016138938
35754;5;330;1;1;18.84445784;13.5;0.065;0.000930402;0.000475751
35754;6;330;1;1;18.84445784;13;0.075;0.000995492;0.000509034
35754;7;330;1;1;18.84445784;17;0.085;0.001929331;0.000986542
35754;8;330;1;1;18.84445784;15.5;0.065;0.001226497;0.000627156
35754;9;330;1;1;18.84445784;11.5;0.04;0.000415476;0.000212449
35754;10;330;1;1;18.84445784;19.5;0.095;0.002837153;0.001450747
35754;11;330;1;1;18.84445784;22;0.065;0.002470863;0.001263448
35754;12;614;1;1;18.84445784;16;0.07;0.001407434;0.000719676
35754;13;330;1;1;18.84445784;22.5;0.07;0.002783255;0.001423187
35754;14;330;2;3;18.84445784;20;0.12;0.003769911;0.001696277
35754;15;330;2;3;18.84445784;21.5;0.12;0.004356604;0.00196026
35754;16;330;1;1;18.84445784;19;0.09;0.002551759;0.001304814
35754;17;330;1;1;18.84445784;38.5;0.135;0.015716112;0.008036261
35754;18;330;1;1;18.84445784;17.5;0.105;0.002525546;0.00129141
35754;19;330;2;3;18.84445784;27;0.07;0.004007887;0.001803355
35754;20;330;1;1;18.84445784;12.5;0.06;0.000736311;0.000376504
35754;21;330;1;1;18.84445784;22;0.06;0.002280796;0.00116626
35754;22;330;1;1;18.84445784;12;0.05;0.000565487;0.000289155
35754;23;330;1;1;18.84445784;16.5;0.065;0.00138986;0.00071069
35754;24;330;1;1;18.84445784;13;0.04;0.000530929;0.000271485
35754;25;330;1;1;18.84445784;10.5;0.045;0.000389656;0.000199246
35754;26;330;1;1;18.84445784;18;0.075;0.001908518;0.000975899
35754;27;330;1;1;18.84445784;26;0.1;0.005309292;0.002714848
35754;28;330;1;1;18.84445784;24;0.09;0.004071504;0.002081919
35754;29;330;1;1;18.84445784;17.5;0.1;0.002405282;0.001229914
35754;30;330;2;4;18.84445784;22;0.095;0.003611261;0.001482174
35754;31;330;1;1;18.84445784;23;0.13;0.005401183;0.002761836
35754;32;330;1;1;18.84445784;17;0.055;0.00124839;0.000638351
35754;33;330;1;1;18.84445784;16.5;0.065;0.00138986;0.00071069
35754;34;330;1;1;18.84445784;23;0.06;0.002492854;0.001274693
35754;35;330;1;1;18.84445784;21;0.055;0.001904983;0.000974092
42429;4;302;2;2;18.84445784;49;0.11;0.020743151;0.010253043
37116;22;280;2;4;18.84445784;34.5;0.075;0.007011151;0.002877596
37116;28;330;2;4;18.84445784;60.5;0.325;0.093429493;0.038346389
36590;3;400;2;4;18.84445784;58.5;0.325;0.087354438;0.035852996
40830;5;440;2;3;18.84445784;15.5;0.16;0.003019071;0.001358435
40830;10;280;1;1;18.84445784;12.5;0.1;0.001227185;0.000627507
218953;14;330;2;1;18.84445784;17.5;0.165;0.003968715;0.002029359
132963;1;260;2;1;18.84445784;12;0.125;0.001413717;0.000722888
132963;2;300;2;1;18.84445784;72.5;0.12;0.049538989;0.025331218
132963;3;260;2;1;18.84445784;25.5;0.06;0.003064231;0.001566861
132963;4;300;2;3;18.84445784;45;0.075;0.011928235;0.005367127
132963;5;300;2;1;18.84445784;50;0.375;0.073631078;0.037650443
132963;6;420;2;1;18.84445784;9.5;0.05;0.000354411;0.000181224
132963;7;300;2;5;18.84445784;30;0.075;0.005301438;0.001626664
40830;18;510;2;2;18.84445784;17.5;0.07;0.001683697;0.000832228
40830;19;440;2;1;18.84445784;19;0.07;0.001984701;0.001014855
40830;21;440;1;1;18.84445784;16;0.04;0.000804248;0.000411243
40830;22;203;2;2;18.84445784;13;0.04;0.000530929;0.000262431
138321;1;260;2;1;199.044586;27.5;0.135;0.008018424;0.004100133
138321;2;311;2;1;199.044586;33;0.14;0.01197418;0.006122866
138321;3;260;2;1;199.044586;15;0.09;0.001590431;0.00081325
138321;4;260;2;1;199.044586;10.5;0.07;0.000606131;0.000309938
138321;5;260;2;1;199.044586;10.5;0.08;0.000692721;0.000354215
138321;6;308;2;1;199.044586;16.5;0.13;0.00277972;0.00142138
138321;7;260;2;1;199.044586;35.5;0.125;0.012372475;0.006326529
24265;1;280;2;5;18.84445784;16;0.315;0.006333451;0.001943321
165315;1;330;2;4;18.84445784;45;0.325;0.051689017;0.021214791
165315;2;330;2;4;18.84445784;60;0.355;0.100373885;0.041196585
46009;3;302;2;5;18.84445784;32.5;0.08;0.006636614;0.002036342
52574;1;52;2;2;18.84445784;17.5;0.06;0.001443169;0.000650715
14145;1;80;2;5;18.84445784;39;0.26;0.031059356;0.008422947
54800;1;402;1;1;18.84445784;34.5;0.125;0.011685252;0.005975125
44518;1;500;2;5;18.84445784;39;0.29;0.034643128;0.010629706
44518;2;500;2;4;18.84445784;44.5;0.255;0.03965976;0.016277607
141155;1;43;2;2;18.84445784;44.5;0.215;0.033438621;0.015077241
18908;13;80;2;3;18.84445784;17.5;0.13;0.003126866;0.001241293
89140;1;20;2;4;18.84445784;37.5;0.33;0.036447384;0.012564868
89140;2;20;2;4;18.84445784;35.5;0.37;0.036622527;0.012625247
89140;3;20;2;4;18.84445784;30;0.675;0.047712938;0.016448554
89140;4;20;2;5;18.84445784;26.5;0.265;0.014615965;0.003963685
89140;5;20;2;5;18.84445784;32.5;0.2;0.016591536;0.004499438
89140;6;20;2;4;18.84445784;42.5;1.35;0.191514433;0.066022669
89140;7;20;2;3;18.84445784;17.5;0.075;0.001803961;0.000716131
89140;8;20;2;4;18.84445784;32;1.25;0.100530965;0.034657036
89140;9;20;2;5;18.84445784;53;0.12;0.026474201;0.007179505
89140;10;20;2;4;18.84445784;64;0.325;0.104552204;0.036043318
89140;11;20;2;5;18.84445784;35;0.375;0.036079228;0.00978428
89140;12;20;2;5;18.84445784;21;0.145;0.005022229;0.001361972
218578;1;300;2;4;18.84445784;38.5;0.195;0.02270105;0.009317222
218578;2;300;2;4;18.84445784;33;0.225;0.019244218;0.00789843
87459;1;280;2;4;18.84445784;28.5;0.18;0.011482914;0.004712947
87459;2;280;2;3;18.84445784;38;0.38;0.043096368;0.019391275
87459;3;510;2;4;18.84445784;37.5;0.235;0.025954955;0.010652726
87459;4;510;2;3;18.84445784;21.5;0.195;0.007079481;0.003185423
87459;5;510;2;4;18.84445784;40.5;0.275;0.035426857;0.014540291
87459;6;510;2;4;18.84445784;38;0.255;0.028919931;0.011869645
87459;7;510;2;5;18.84445784;14;0.135;0.002078164;0.000637652
87459;8;510;2;5;18.84445784;15.5;0.15;0.002830379;0.000868458
87459;9;280;2;3;18.84445784;29;0.14;0.009247278;0.004160826
87459;10;280;2;3;18.84445784;57.5;0.25;0.064918067;0.02920998
87459;11;510;2;5;18.84445784;12;0.14;0.001583363;0.00048583
87459;12;280;2;3;18.84445784;20.5;0.63;0.020794005;0.009356294
87459;13;280;2;3;18.84445784;17.5;0.28;0.006734789;0.003030328
87459;14;280;2;3;18.84445784;25;0.085;0.004172428;0.00187739
14146;3;80;2;5;18.84445784;51;0.485;0.0990768;0.026868511
14146;6;80;2;5;18.84445784;50.5;0.475;0.095140679;0.025801079
14146;8;80;2;5;18.84445784;25;0.335;0.016444274;0.004459502
30494;1;201;2;2;18.84445784;17;0.525;0.011916454;0.005890133
30494;2;201;2;2;18.84445784;10.5;0.2;0.001731803;0.000856005
118818;1;402;2;5;18.84445784;36.5;0.19;0.019880587;0.00610005
118818;2;402;2;5;18.84445784;35.5;0.06;0.005938788;0.001822225
118818;3;402;2;5;18.84445784;28.5;0.275;0.017543341;0.005382902
118818;4;402;2;5;18.84445784;40;0.25;0.031415927;0.00963949
118818;5;402;2;5;18.84445784;33;0.33;0.028224854;0.008660359
124057;1;440;2;2;18.84445784;18.5;0.125;0.003360032;0.001660816
124057;2;440;2;4;18.84445784;42;0.2;0.027708847;0.011372578
124057;3;440;2;3;18.84445784;31;0.2;0.015095353;0.006792176
124057;4;440;1;1;18.84445784;26.5;0.5;0.027577293;0.014101346
124057;5;440;2;2;18.84445784;9.5;0.05;0.000354411;0.00017518
124057;6;440;1;1;18.84445784;25;0.85;0.041724277;0.021335251
124057;7;440;1;1;18.84445784;18.5;1.2;0.032256303;0.016493906
124057;8;440;2;2;18.84445784;11;0.7;0.006652322;0.003288148
124057;9;440;2;3;18.84445784;18.5;0.175;0.004704044;0.002116592
124057;10;440;2;3;18.84445784;11;0.5;0.004751659;0.002138016
124057;11;440;1;1;18.84445784;18.5;0.39;0.010483298;0.005360519
124057;12;440;2;3;18.84445784;25.5;0.4;0.020428206;0.009191702
124057;13;440;2;4;18.84445784;34;0.1;0.009079203;0.003726389
124057;14;440;2;4;18.84445784;24.5;0.275;0.012964469;0.005321024
50326;2;440;2;3;18.84445784;45.5;0.105;0.017072691;0.007681883
50326;5;440;1;1;18.84445784;54.5;0.165;0.038491677;0.019682296
36327;1;49;2;1;18.84445784;22.5;0.16;0.006361725;0.002923061
36327;2;49;2;4;18.84445784;36;0.12;0.012214512;0.00421083
120762;1;260;2;1;199.044586;15;0.29;0.005124723;0.002620471
120762;2;260;2;1;199.044586;17;0.11;0.002496781;0.001276701
120762;3;260;2;1;199.044586;9.5;0.22;0.001559408;0.000797386
120762;4;260;2;1;199.044586;22;0.385;0.014635109;0.007483502
120762;5;260;2;1;199.044586;13;0.265;0.003517406;0.001798587
120762;6;260;2;1;199.044586;13.5;0.16;0.002290221;0.001171079
120762;7;260;2;1;199.044586;13.5;0.115;0.001646096;0.000841713
120762;8;260;2;1;199.044586;8;0.065;0.000326726;0.000167068
120762;9;260;2;1;199.044586;12;0.08;0.000904779;0.000462649
120762;10;260;2;1;199.044586;15.5;0.195;0.003679492;0.001881468
120762;11;260;2;1;199.044586;14.5;0.1;0.0016513;0.000844374
120762;12;260;2;1;199.044586;12.5;0.105;0.001288544;0.000658883
120762;13;308;2;3;199.044586;14;0.295;0.004541172;0.002043307
116954;1;20;2;5;18.84445784;25.5;0.125;0.006383814;0.001731218
116954;2;10;2;5;18.84445784;30.5;0.24;0.017534799;0.00475524
125336;1;280;2;1;18.84445784;26;1.14;0.060525924;0.030949266
125336;2;280;1;1;18.84445784;23;0.165;0.006855348;0.003505407
125336;3;280;1;1;18.84445784;9.5;0.075;0.000531616;0.000271836
8984;1;120;2;4;18.84445784;39.5;0.485;0.059432748;0.02048884
8984;2;20;2;2;18.84445784;40.5;0.49;0.063124218;0.02846227
8984;3;203;2;2;18.84445784;13;0.37;0.004911095;0.002427484
8984;4;120;2;5;18.84445784;45.5;0.58;0.094306292;0.025574803
8984;5;80;2;2;18.84445784;37;0.2;0.021504202;0.009696095
8984;6;20;2;3;18.84445784;19;0.295;0.008364098;0.003320353
8984;7;20;2;3;18.84445784;43.5;0.65;0.096601029;0.038348368
8984;8;20;2;3;18.84445784;30;0.365;0.02580033;0.010242132
8984;9;120;2;4;18.84445784;21.5;0.47;0.017063364;0.005882423
8984;10;120;2;5;18.84445784;36.5;0.21;0.021973281;0.005958906
8984;11;120;2;5;18.84445784;16.5;0.22;0.004704142;0.00127571
8984;12;20;2;2;18.84445784;43.5;0.735;0.109233471;0.049252611
8984;13;20;2;2;18.84445784;16.5;0.15;0.00320737;0.001446181
8984;14;20;2;3;18.84445784;54.5;0.545;0.127139175;0.050471303
8984;15;20;2;2;18.84445784;26.5;0.32;0.017649468;0.007958022
8984;16;120;2;5;18.84445784;44.5;0.385;0.059878461;0.016238363
8984;17;20;2;3;18.84445784;31;0.395;0.029813322;0.011835197
8984;18;20;2;2;18.84445784;52;0.465;0.098752823;0.04452696
8984;19;120;2;5;18.84445784;21.5;0.235;0.008531682;0.002313696
8984;20;120;2;5;18.84445784;32.5;0.225;0.018665478;0.005061867
40830;20;510;2;5;18.84445784;14.5;0.1;0.0016513;0.000506676
97063;1;240;2;3;18.84445784;18;0.48;0.012214512;0.005495938
96352;1;280;2;3;18.84445784;27.5;0.29;0.017224763;0.007750308
41362;1;240;1;1;18.84445784;14;0.45;0.006927212;0.003542154
24589;1;20;2;4;18.84445784;34;0.275;0.024967808;0.0086074
24589;2;20;2;5;18.84445784;44;0.355;0.053978845;0.014638454
24589;3;20;2;5;18.84445784;42.5;0.325;0.046105327;0.012503245
24589;4;20;2;5;18.84445784;37;0.255;0.027417857;0.007435414
24589;5;20;2;5;18.84445784;52;0.405;0.086010524;0.023325084
24589;6;20;2;5;18.84445784;46;0.44;0.073123711;0.019830326
24589;7;20;2;5;18.84445784;24;0.165;0.007464424;0.002024268
24589;8;20;2;5;18.84445784;40;0.21;0.026389378;0.007156502
24589;9;20;2;5;18.84445784;27.5;0.21;0.012473105;0.003382565
24589;10;20;2;5;18.84445784;30;0.3;0.02120575;0.00575076
24589;11;20;2;5;18.84445784;35;0.3;0.028863383;0.007827424
24589;12;20;2;5;18.84445784;35.5;0.285;0.028209244;0.007650029
24589;13;20;2;5;18.84445784;23.5;0.2;0.008674723;0.002352487
24589;14;20;2;5;18.84445784;27.5;0.29;0.017224763;0.004671162
24589;15;20;2;5;18.84445784;46.5;0.44;0.074721996;0.020263763
24589;16;20;2;5;18.84445784;19.5;0.23;0.006868896;0.001862767
24589;17;20;2;5;18.84445784;25.5;0.255;0.013022981;0.003531686
24589;18;20;2;5;18.84445784;48;0.28;0.050667606;0.013740483
24589;19;20;2;5;18.84445784;30;0.39;0.027567476;0.007475988
24589;20;20;2;5;18.84445784;17.5;0.145;0.003487659;0.000945814
35787;1;10;2;4;18.84445784;82.5;1.275;0.681566072;0.234963028
35787;2;10;2;4;18.84445784;35.5;0.325;0.032168436;0.011089744
35787;3;10;2;4;18.84445784;45;0.85;0.135186659;0.046604237
35787;4;10;2;5;18.84445784;35.5;0.3;0.029693941;0.008052662
35787;5;10;2;4;18.84445784;36;0.475;0.048349111;0.016667868
