idpunto;LAT_ND_W84;LON_ND_W84;NORD_ND_GB;EST_ND_GB;FUSO;codISTAT05;nomedist05;codcfor;Napv_ha;Gapv_ha;Vapv_ha;W1apv_ha;W2apv_ha;W3apv_ha;W4apv_ha;Capv_ha;Napm_ha;Gapm_ha;Vapm_ha;Wapm_ha;Capm_ha;ICVapv_ha;ICWapv_ha;ICCapv_ha;Nce_ha;Vce_ha;Wce_ha;Cce_ha;Vne_ha;Wne_ha;Cne_ha;Nrin1_ha;Wrin1_ha;Crin1_ha;Nrin2_ha;Wrin2_ha;Crin2_ha;Nrin3_ha;Wrin3_ha;Crin3_ha;Warb1_ha;Carb1_ha;Warb2_ha;Carb2_ha;Warb3_ha;Carb3_ha;Vut_ha;Wut_ha;Cut_ha
7881;46.51417857;13.03850269;5153072;2369534;Est;006;Friuli-Venezia Giulia;3;565.3337353;66.84564825;925.0651386;354.8582069;89.81173764;8.825599857;453.4955444;226.7477722;274.4224174;3.590947676;24.25667453;10.37175751;5.185878754;11.18651431;6.034711063;3.017355531;75.37783138;2.723275925;0.73852172;0.36926086;5.888364834;1.863523321;0.931761661;0;0;0;0;0;0;795.7747155;1.763973917;0.881986959;0.023566868;0.011783434;0;0;0;0;0;0;0
7884;46.51417857;13.07759439;5152998;2372533;Est;006;Friuli-Venezia Giulia;14;1011.711831;16.6098443;108.5590371;48.64721272;19.17441764;1.280585139;69.10221549;34.55110775;0;0;0;0;0;4.777407424;3.551681255;1.775840627;0;0;0;0;0;0;0;2387.324146;0.078223063;0.039111531;795.7747155;0.263877304;0.131938652;0;0;0;0.643845736;0.321922868;1.551162273;0.775581136;0;0;0;0;0
7899;46.51417857;13.27305288;5152652;2387527;Est;006;Friuli-Venezia Giulia;8;565.3337353;40.15534225;512.5982155;307.6242765;67.1572991;9.444642901;384.2262185;192.1131092;37.68891569;2.830576994;35.37987104;17.97395101;8.986975505;7.757635004;5.946532898;2.973266449;113.0667471;0.776101661;0.311023376;0.155511688;1.611270494;0.551718345;0.275859173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7927;46.51417857;13.63790873;5152105;2415516;Est;006;Friuli-Venezia Giulia;4;885.6895187;62.93131178;722.5793556;313.9713381;82.74653128;7.56100649;404.2788758;202.1394379;169.6001206;6.863686697;53.10283061;20.40453508;10.20226754;5.398771878;3.134656406;1.567328203;0;0;0;0;31.75068697;10.60817467;5.304087337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8093;46.50518263;12.1133884;5154914;1738897;Ovest;005;Veneto;2;2462.735085;42.84762799;288.2151871;110.5418759;38.38234163;2.40852839;151.3327459;75.66637296;113.0667471;1.234353575;5.055225506;2.1397396;1.0698698;13.66338446;7.1129542;3.5564771;18.84445784;0.09484098;0.037649669;0.018824834;8.75380911;2.876664865;1.438332433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8096;46.50518263;12.15247364;5155033;1741896;Ovest;005;Veneto;2;395.7336147;23.8375284;268.7831734;104.0875166;29.17233469;2.526959301;135.7868105;67.89340527;0;0;0;0;0;2.864851625;1.491399035;0.745699518;207.2890363;8.847110848;2.746475827;1.373237913;4.226045285;1.406602654;0.703301327;0;0;0;0;0;0;0;0;0;0.023566868;0.011783434;0;0;0;0;0;0;0
8118;46.50518263;12.43909881;5155952;1763885;Ovest;005;Veneto;3;678.4004824;38.97945027;445.7543906;199.0255947;51.96447548;5.353387767;256.343458;128.171729;0;0;0;0;0;7.406827027;3.995709456;1.997854728;414.5780726;25.2290382;8.110803167;4.055401583;11.33837875;3.465623861;1.732811931;0;0;0;795.7747155;0.263877304;0.131938652;795.7747155;1.714202188;0.857101094;0;0;0;0;0;0;0;0;0
8145;46.50518263;12.79086605;5152574;2350510;Est;006;Friuli-Venezia Giulia;2;1886.801342;52.23635587;408.7388709;160.8272151;51.11852844;3.701945658;215.6476892;107.8238446;747.8894207;3.204472164;11.69804944;5.217150221;2.60857511;19.43181616;10.11591373;5.057956863;37.68891569;0.063919239;0.029369361;0.014684681;2.733289014;0.726812956;0.363406478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8147;46.50518263;12.81692288;5152519;2352510;Est;006;Friuli-Venezia Giulia;8;274.4224174;1.70731894;8.003289772;4.735078184;1.711122656;0.149301707;6.595502547;3.297751273;0;0;0;0;0;0.263573622;0.202039567;0.101019783;0;0;0;0;0.000309282;0.000102987;5.14937E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8187;46.50518263;13.33805954;5151545;2392493;Est;006;Friuli-Venezia Giulia;7;1778.445709;26.07618179;176.6453883;82.48610294;16.88223483;1.688654469;101.0569922;50.52849612;1611.201146;5.980287668;12.63234161;6.605277605;3.302638803;2.160098271;1.252239512;0.626119756;0;0;0;0;0;0;0;6366.197724;0.458850067;0.229425034;2387.324146;0.791631912;0.395815956;1591.549431;3.428404376;1.714202188;0.235668682;0.117834341;0.193895284;0.096947642;6.395765529;3.197882765;0;0;0
8189;46.50518263;13.36411637;5151504;2394492;Est;006;Friuli-Venezia Giulia;4;376.8891569;24.92054786;239.9626236;102.6980637;27.52883619;2.21017108;132.437071;66.21853549;18.84445784;0.852503189;6.905275828;2.653322643;1.326661321;3.201867616;1.859081114;0.929540557;94.22228922;0.233054539;0.089357526;0.044678763;4.4667985;1.720991968;0.860495984;795.7747155;0.026074354;0.013037177;0;0;0;0;0;0;0.235668682;0.117834341;0.193895284;0.096947642;0;0;0;0;0
8214;46.50518263;13.68982678;5151038;2419482;Est;006;Friuli-Venezia Giulia;2;1170.711944;42.16949204;470.4986572;224.800928;57.1566581;6.340129948;288.297716;144.148858;75.37783138;1.188842337;4.191352072;1.738070461;0.86903523;12.97144051;6.752738499;3.37636925;207.2890363;8.786212741;3.192709913;1.596354957;1.184075374;0.391963653;0.195981826;0;0;0;0;0;0;795.7747155;1.763973917;0.881986959;0;0;0;0;0;0;0;0;0
8367;46.49618668;11.90502397;5153305;1722948;Ovest;005;Veneto;2;613.6226586;17.62959204;157.8862655;76.1569379;18.99869165;1.663701542;96.81933109;48.40966555;18.84445784;0.290087891;1.932551749;1.016126309;0.508063154;2.347679776;1.222167083;0.611083541;94.22228922;6.860029148;2.96667515;1.483337575;10.05697222;3.435656592;1.717828296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8372;46.49618668;11.97015531;5153491;1727945;Ovest;005;Veneto;1;774.9783289;21.18279869;162.1731835;73.97938155;11.55148183;1.18490555;86.71576893;43.35788447;398.089172;0.953608439;2.126391014;1.111605208;0.555802604;2.996641037;1.618877738;0.809438869;131.9112049;2.256067917;0.75538903;0.377694515;0;0;0;795.7747155;0.026074354;0.013037177;0;0;0;0;0;0;0.282802418;0.141401209;0.581685852;0.290842926;9.593648294;4.796824147;0.138765658;0.075049899;0.03752495
8381;46.49618668;12.08739172;5153836;1736941;Ovest;005;Veneto;1;244.977952;31.49451667;383.435706;174.6888207;18.22608787;2.346005104;195.2609137;97.63045685;37.68891569;0.864343511;7.530995287;3.335254567;1.667627283;3.86141691;2.086056287;1.043028143;0;0;0;0;5.729482513;1.937460893;0.968730446;0;0;0;795.7747155;0.615621665;0.307810832;0;0;0;0;0;0;0;0;0;0;0;0
8385;46.49618668;12.13949679;5153994;1740940;Ovest;005;Veneto;2;226.1334941;27.54169915;389.953604;149.585508;40.61730939;3.773446864;193.9762643;96.98813215;0;0;0;0;0;5.675845759;2.954760664;1.477380332;263.8224098;18.63707764;6.483849428;3.241924714;0.329136286;0.097230995;0.048615498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8386;46.49618668;12.15252306;5154034;1741939;Ovest;005;Veneto;4;1227.245317;35.46120957;311.3999531;129.8817096;37.34300712;2.661180812;169.8858975;84.94294874;37.68891569;0.980526671;7.796569998;2.995798608;1.497899304;5.69345669;3.305757475;1.652878737;207.2890363;2.411906906;0.736278587;0.368139294;1.26136431;0.380502482;0.190251241;0;0;0;0;0;0;0;0;0;0.164968077;0.082484039;1.551162273;0.775581136;0;0;0;0;0
8387;46.49618668;12.16554933;5154074;1742939;Ovest;005;Veneto;4;2865.535371;35.5431668;200.3460985;84.08509592;28.27359137;1.801902115;114.1605894;57.0802947;37.68891569;0.438091916;2.21769547;0.942393505;0.471196753;2.655660325;1.541940063;0.770970032;37.68891569;0.136903724;0.058979494;0.029489747;0;0;0;795.7747155;0.151201971;0.075600985;795.7747155;0.615621665;0.307810832;795.7747155;1.763973917;0.881986959;0.636305441;0.318152721;0;0;0;0;0;0;0
8407;46.49618668;12.42607469;5154909;1762929;Ovest;005;Veneto;2;764.3783213;44.15265348;410.0617201;163.3696853;38.79341998;3.658714262;205.8218195;102.9109097;0;0;0;0;0;6.154933452;3.204166573;1.602083287;56.53337353;2.6028765;1.000972033;0.500486016;12.21788034;4.102459721;2.05122986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8416;46.49618668;12.5433111;5155306;1771925;Ovest;005;Veneto;2;1816.134625;30.46320612;214.8569791;90.71997465;21.31911932;1.833162675;113.8722567;56.93612833;18.84445784;0.179084871;0.828693424;0.367003752;0.183501876;4.024711866;2.095204981;1.04760249;56.53337353;1.608648356;0.478924267;0.239462133;0.649959679;0.246772139;0.123386069;0;0;0;0;0;0;0;0;0;0.023566868;0.011783434;0;0;0;0;0;0;0
8462;46.49618668;13.14251942;5150880;2377467;Est;006;Friuli-Venezia Giulia;14;2021.068104;38.03361204;296.8926041;125.0756853;47.62715367;3.724503145;176.4273421;88.21367103;530.0003769;4.951197176;15.81682814;8.163131413;4.081565707;13.0434375;9.696918924;4.848459462;56.53337353;0.242238189;0.103314743;0.051657372;7.866006961;3.308271546;1.654135773;0;0;0;0;0;0;0;0;0;0.094267473;0.047133736;3.102324545;1.551162273;7.994706911;3.997353456;0;0;0
8474;46.49618668;13.29883463;5150610;2389462;Est;006;Friuli-Venezia Giulia;2;94.22228922;5.894630338;38.44201851;24.09906617;6.227700107;0.709976989;31.03674326;15.51837163;0;0;0;0;0;1.046422994;0.544752206;0.272376103;0;0;0;0;2.291287325;1.175474199;0.5877371;0;0;0;795.7747155;0.615621665;0.307810832;0;0;0;0.023566868;0.011783434;0.581685852;0.290842926;1.598941382;0.799470691;0;0;0
8476;46.49618668;13.32488717;5150567;2391461;Est;006;Friuli-Venezia Giulia;7;226.1334941;43.42808128;639.9017915;270.4282905;67.94563517;7.107216974;345.4811426;172.7405713;0;0;0;0;0;15.39591694;8.925230757;4.462615378;131.9112049;11.81108942;3.398534264;1.699267132;1.097906197;0.322193898;0.161096949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8658;46.48719071;11.91813829;5152342;1723991;Ovest;005;Veneto;2;565.3337353;36.04490045;391.7387759;156.1265917;43.9336327;3.948212003;204.0084364;102.0042182;0;0;0;0;0;5.704124116;2.969481955;1.484740978;0;0;0;0;0;0;0;4774.648293;0.656956591;0.328478295;3978.873577;2.726363964;1.363181982;1591.549431;3.428404376;1.714202188;0.188534946;0.094267473;2.520638693;1.260319346;4.796824147;2.398412073;0;0;0
8670;46.48719071;12.07442774;5152798;1735986;Ovest;005;Veneto;1;226.1334941;7.030561236;49.74002338;22.548034;6.168830594;0.72717778;29.44404237;14.72202119;18.84445784;0.479533044;0.719299565;0.276387775;0.138193888;0.980300204;0.529588348;0.264794174;37.68891569;0.167614559;0.075576236;0.037788118;0.186781081;0.063874917;0.031937459;3183.098862;0.604807882;0.302403941;0;0;0;0;0;0;0.400636759;0.20031838;0;0;0;0;0;0;0
8677;46.48719071;12.16559658;5153075;1742983;Ovest;005;Veneto;2;2316.690536;24.87096651;139.0976342;54.76535023;20.12723648;1.43316399;76.3257507;38.16287535;0;0;0;0;0;5.314034282;2.766407005;1.383203502;339.2002412;11.15156868;3.689771322;1.844885661;2.368372755;0.677084333;0.338542167;3183.098862;0.604807882;0.302403941;4774.648293;3.69372999;1.846864995;5570.423008;12.34781742;6.173908711;0;0;0;0;0;0;0;0;0
8709;46.48719071;12.58236842;5154442;1774967;Ovest;005;Veneto;1;169.6001206;4.236245229;23.62793915;10.112493;3.662371017;0.361328236;14.13619226;7.068096129;0;0;0;0;0;1.371042184;0.740679194;0.370339597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.249044015;0.624522007;0;0;0;0;0;0;0
8734;46.48719071;12.90797143;5150330;2359442;Est;006;Friuli-Venezia Giulia;8;1958.645837;35.87367829;357.1844557;221.3358719;52.15802501;6.842907869;280.3368048;140.1684024;18.84445784;0.23125629;0.999730658;0.513566916;0.256783458;5.392894996;4.133866506;2.066933253;0;0;0;0;0.389965941;0.17327449;0.086637245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8744;46.48719071;13.03821263;5150074;2369438;Est;006;Friuli-Venezia Giulia;8;1434.534353;63.12427203;662.4109485;340.4174209;81.66603819;9.885778941;431.969238;215.984619;661.9115818;5.77705964;24.67294557;12.22655065;6.113275323;13.57358944;10.40469114;5.202345568;18.84445784;1.025797402;0.278184687;0.139092344;0;0;0;3183.098862;0.104297417;0.052148709;0;0;0;0;0;0;0.094267473;0.047133736;0;0;0;0;0;0;0
8768;46.48719071;13.35079152;5149526;2393428;Est;006;Friuli-Venezia Giulia;8;169.6001206;19.19242205;235.5115921;132.4775737;29.22149987;4.01712331;165.7161969;82.85809844;0;0;0;0;0;3.22663778;2.473344995;1.236672498;18.84445784;2.987313257;1.029846112;0.514923056;10.20324954;3.479159786;1.739579893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8792;46.48719071;13.6633704;5149073;2417418;Est;006;Friuli-Venezia Giulia;2;1300.267591;55.95625205;566.8945866;236.3735392;65.65907175;5.961309878;307.9939208;153.9969604;150.7556628;1.616203962;8.527422869;3.778793061;1.88939653;13.93569661;7.254715847;3.627357923;56.53337353;0.398774647;0.159145413;0.079572706;3.721733901;1.366589244;0.683294622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8828;46.47819473;10.34256749;5148079;1603086;Ovest;003;Lombardia;4;923.3784344;52.45558683;498.047051;213.5911128;59.29060523;4.03996253;276.9216806;138.4608403;56.53337353;0.658247905;3.738479476;1.655661738;0.827830869;8.440231372;4.900600718;2.450300359;282.6668677;1.566568962;0.534897371;0.267448685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8836;46.47819473;10.44674328;5148220;1611082;Ovest;003;Lombardia;1;207.2890363;12.84452938;109.0254023;49.5863615;8.503330333;1.043757979;59.13344981;29.56672491;199.044586;1.266266943;4.913777492;2.176166389;1.088083195;3.107649555;1.678847957;0.839423978;678.4004824;19.11246102;8.113323429;4.056661715;0.147498345;0.050441108;0.025220554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8949;46.47819473;11.9182263;5151343;1724035;Ovest;005;Veneto;2;1105.93412;39.14021964;447.1272666;186.6535201;36.46292874;3.666555164;226.783004;113.391502;0;0;0;0;0;7.75548003;4.037387254;2.018693627;75.37783138;7.979418746;3.31435014;1.65717507;6.112566266;2.46035077;1.230175385;3183.098862;0.35455265;0.177276325;0;0;0;0;0;0;0;0;0;0;0;0;64.62021521;31.28842974;15.64421487
8970;46.47819473;12.19168775;5152156;1745026;Ovest;005;Veneto;4;557.089285;13.44292816;77.62011268;33.04361438;9.943194774;0.658568372;43.64537752;21.82268876;18.84445784;0.133573633;0.571958813;0.202672511;0.101336255;0.987634708;0.573444393;0.286722197;94.22228922;0.465855622;0.152051992;0.076025996;0;0;0;0;0;0;2387.324146;1.846864995;0.923432497;0;0;0;0.471337364;0.235668682;0;0;0;0;0;0;0
8984;46.47819473;12.37399538;5152738;1759019;Ovest;005;Veneto;2;1350.912072;28.82332152;271.9034039;113.7199774;34.54691786;2.876189378;151.1430847;75.57154233;0;0;0;0;0;5.119591898;2.665183199;1.332591599;376.8891569;16.78393034;6.421844176;3.210922088;24.46449812;8.855326726;4.427663363;0;0;0;0;0;0;1591.549431;3.478176105;1.739088053;0;0;0;0;0;0;0;0;0
8997;46.47819473;12.54328104;5153307;1772012;Ovest;005;Veneto;2;301.5113255;41.31532381;493.5916315;213.0092723;32.14001633;3.481840832;248.6311295;124.3155647;18.84445784;1.813049316;1.813049316;0.802945797;0.401472898;9.735008028;5.067900011;2.533950006;452.2669883;30.4034865;11.65775646;5.828878229;34.63346006;11.3961223;5.698061148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9018;46.47819473;12.81674249;5149520;2352413;Est;006;Friuli-Venezia Giulia;2;1977.490295;30.80639046;245.9409774;102.7853546;27.69718287;2.452676132;132.9352136;66.46760682;0;0;0;0;0;5.250757561;2.733466087;1.366733044;0;0;0;0;2.719203964;0.929906434;0.464953217;0;0;0;0;0;0;0;0;0;0;0;1.745057557;0.872528778;9.593648294;4.796824147;0;0;0
9053;46.47819473;13.27251156;5148655;2387399;Est;006;Friuli-Venezia Giulia;8;2088.201485;41.01043551;333.7105436;185.2625214;48.87210648;5.736468031;239.8710959;119.9355479;37.68891569;0.374820195;1.550001388;0.810977735;0.405488868;8.003237526;6.134796908;3.067398454;244.977952;4.584396949;1.747147393;0.873573697;0.333354401;0.126555739;0.06327787;795.7747155;0.026074354;0.013037177;0;0;0;795.7747155;1.714202188;0.857101094;0.047133736;0.023566868;0;0;1.598941382;0.799470691;0;0;0
9081;46.47819473;13.63712683;5148108;2415387;Est;006;Friuli-Venezia Giulia;2;961.0673501;55.0130964;625.1202636;281.8657661;73.10130278;7.599822594;362.5668915;181.2834458;1097.689669;6.843151139;25.19124256;10.61126273;5.305631366;24.52041368;12.76496171;6.382480857;94.22228922;2.519030369;0.699086397;0.349543199;9.444275024;3.227247986;1.613623993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163323;42.52758457;12.70771712;4710913;2331735;Est;010;Umbria;15;282.6668677;4.764249591;21.7300479;16.31055624;4.136702611;0.269385136;20.71664399;10.35832199;0;0;0;0;0;0.686400555;0.658272122;0.329136061;0;0;0;0;0;0;0;33422.53805;1.095122882;0.547561441;66845.0761;22.16569354;11.08284677;9549.296586;20.57042625;10.28521313;0.070700605;0.035350302;0;0;0;0;0;0;0
163325;42.52758457;12.73205902;4710859;2333734;Est;010;Umbria;13;1627.690046;18.10301992;116.0947504;46.52083422;21.21775634;1.679400886;69.41799145;34.70899572;0;0;0;0;0;10.48396456;6.68058873;3.340294365;0;0;0;0;3.485026129;1.418539585;0.709269792;795.7747155;0.026074354;0.013037177;0;0;0;0;0;0;0.094267473;0.047133736;0.759809284;0.379904642;20.78623797;10.39311898;0;0;0
9128;46.46919873;10.44707368;5147221;1611126;Ovest;003;Lombardia;1;933.9784419;52.90524156;509.5889565;222.7138311;32.43477973;4.605787828;259.7543987;129.8771993;56.53337353;2.63632171;25.74411155;11.30391865;5.651959324;3.660682478;1.977613367;0.988806684;75.37783138;2.115515894;0.778415542;0.389207771;0.950013174;0.349442272;0.174721136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9239;46.46919873;11.89227461;5150270;1722080;Ovest;005;Veneto;1;217.8890438;1.551174693;7.717988052;3.826650503;2.478732636;0.254442022;6.559825161;3.27991258;0;0;0;0;0;0.147270017;0.079559797;0.039779898;0;0;0;0;0;0;0;1591.549431;0.302403941;0.151201971;795.7747155;0.615621665;0.307810832;795.7747155;1.763973917;0.881986959;0;0;1.938952841;0.96947642;1.598941382;0.799470691;0;0;0
9263;46.46919873;12.20475049;5151197;1746069;Ovest;005;Veneto;4;508.8003618;9.655412634;55.7947391;23.12526222;8.054133214;0.56203402;31.74142946;15.87071473;0;0;0;0;0;2.053884174;1.1925344;0.5962672;188.4445784;0.418351879;0.185714488;0.092857244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9279;46.46919873;12.41306774;5151867;1762061;Ovest;005;Veneto;4;896.2895263;10.2534414;39.44346835;16.76256868;7.907520187;0.588576317;25.25866518;12.62933259;18.84445784;0.311178464;1.216541886;0.431079289;0.215539644;3.93391107;2.284123096;1.142061548;56.53337353;0.305402607;0.105284468;0.052642234;0.379580992;0.112132995;0.056066498;0;0;0;795.7747155;0.615621665;0.307810832;795.7747155;1.763973917;0.881986959;0.5184711;0.25923555;0;0;0;0;0;0;0
9307;46.46919873;12.77762293;5148605;2349382;Est;006;Friuli-Venezia Giulia;1;169.6001206;10.2866498;69.76067859;32.24869071;6.587862415;0.836392226;39.67294535;19.83647268;0;0;0;0;0;1.500223891;0.81046713;0.405233565;0;0;0;0;6.21536E-05;2.44447E-05;1.22224E-05;0;0;0;0;0;0;0;0;0;1.484712696;0.742356348;0;0;0;0;0;0;0
9366;46.46919873;13.54579279;5147233;2408357;Est;006;Friuli-Venezia Giulia;8;263.8224098;20.7457243;222.4741971;134.2267939;25.84133253;3.814526776;163.8826532;81.94132658;18.84445784;4.396089577;51.71931927;19.87292677;9.936463387;5.621230604;4.308894746;2.154447373;113.0667471;4.270147401;1.725937901;0.86296895;34.50713862;9.974956191;4.987478096;795.7747155;0.151201971;0.075600985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9369;46.46919873;13.58485227;5147178;2411356;Est;006;Friuli-Venezia Giulia;1;1853.82354;15.61414722;74.23573886;38.39395335;14.23583074;1.367170013;53.9969541;26.99847705;37.68891569;8.090270061;33.51574353;14.77503909;7.387519543;4.001876198;2.161936718;1.080968359;320.3557834;16.36922305;5.752953155;2.876476577;26.66498497;10.17840906;5.089204531;3978.873577;0.50575462;0.25287731;8753.52187;3.606139067;1.803069533;3978.873577;8.571010939;4.28550547;0;0;0;0;0;0;0;0;0
9370;46.46919873;13.5978721;5147161;2412356;Est;006;Friuli-Venezia Giulia;2;37.68891569;3.031862469;32.56549144;20.73013217;4.376138982;0.652011894;25.75828304;12.87914152;0;0;0;0;0;0.736690034;0.383509846;0.191754923;150.7556628;17.87080345;8.271011226;4.135505613;0.00034454;0.000141793;7.08967E-05;3183.098862;0.479680266;0.239840133;795.7747155;0.615621665;0.307810832;795.7747155;1.714202188;0.857101094;0.070700605;0.035350302;1.357266988;0.678633494;0;0;218.0347103;110.7804396;55.39021982
261309;39.40295818;17.09611315;4363594;2700485;Est;018;Calabria;17;4393.114235;24.28699812;67.82755689;51.41913909;15.66620381;1.633833141;68.71917604;34.35958802;131.9112049;1.763837978;5.639658169;2.670287622;1.335143811;6.341198033;4.958937867;2.479468934;37.68891569;0.050084562;0.022535623;0.011267812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.775581136;0.387790568;6.395765529;3.197882765;0;0;0
9541;46.46020272;11.97047293;5149493;1728120;Ovest;005;Veneto;2;858.6006106;55.11679172;658.2568178;256.0517633;68.53076934;6.288007769;330.8705404;165.4352702;293.2668752;2.933162284;17.86492706;6.747386114;3.373693057;5.944383101;3.0945572;1.5472786;94.22228922;2.181103878;0.742123345;0.371061672;5.206559622;2.021374811;1.010687405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9577;46.46020272;12.43910954;5150954;1764104;Ovest;005;Veneto;2;584.1781932;71.93994682;1140.284424;437.1143263;116.5604233;11.13801644;564.812766;282.406383;188.4445784;5.378096288;45.45959689;20.07843008;10.03921504;16.40941383;8.542496144;4.271248072;433.4225304;7.396168181;2.549092287;1.274546143;4.71788733;1.523063144;0.761531572;0;0;0;0;0;0;0;0;0;0.023566868;0.011783434;0;0;0;0;0;0;0
