idpunto;idapm;SPcod;VITcod;DEcod;FEha;Dapm;Hapm;Gapm;Vapm;W4apm
661;2;240;6;1;199.044586;6;7.017436588;0.002827433;0.012443032;0.006504796
661;5;424;6;1;199.044586;6;7.40674523;0.002827433;0.012881396;0.006733958
663;9;51;6;2;18.84445784;22;16.73051563;0.038013271;0.324238581;0.137438652
663;25;51;6;2;18.84445784;13;11.26894979;0.013273229;0.078923022;0.033453988
663;32;51;6;2;18.84445784;17.5;14.36808102;0.024052819;0.177783058;0.075358903
663;51;51;6;3;18.84445784;23.5;17.3767358;0.043373614;0.383604885;0.147398533
663;54;51;6;1;18.84445784;18.5;14.95251103;0.026880252;0.206194923;0.091317619
1445;3;20;6;1;199.044586;7;5.294391497;0.003848451;0.008701871;0.003853801
1445;13;40;6;2;18.84445784;14;10.73048424;0.015393804;0.085935922;0.036426625
1445;27;40;6;3;18.84445784;25;15.66657047;0.049087385;0.389659725;0.149725079
1445;28;80;6;1;18.84445784;12;10.52058537;0.011309734;0.066320871;0.029371548
41355;14;280;6;3;18.84445784;28.5;15.41741551;0.063793966;0.476604469;0.244834232
14242;8;80;6;2;18.84445784;15;8.431936627;0.017671459;0.086602371;0.03670912
110063;17;452;6;3;18.84445784;38;26.37874651;0.113411495;1.480412763;0.760495851
110063;21;280;6;3;18.84445784;18.5;17.58172259;0.026880252;0.23155276;0.118949875
110067;3;280;6;1;199.044586;5;7.444378253;0.001963495;0.008519806;0.004453866
110067;4;280;6;1;199.044586;6;8.347926402;0.002827433;0.013443393;0.007027751
110067;16;280;6;1;199.044586;7;9.149707335;0.003848451;0.019586678;0.010239252
110067;19;280;6;1;199.044586;6;8.347926402;0.002827433;0.013443393;0.007027751
110067;20;280;6;1;199.044586;6;8.347926402;0.002827433;0.013443393;0.007027751
110067;23;280;6;1;199.044586;5;7.444378253;0.001963495;0.008519806;0.004453866
110067;53;280;6;1;18.84445784;10;11.0732425;0.007853982;0.04588956;0.023989508
110067;62;452;6;1;18.84445784;15.5;11.85445904;0.018869191;0.108548565;0.056745514
218169;38;300;6;2;18.84445784;10;7.985294365;0.007853982;0.030363981;0.015965234
29320;31;20;6;1;18.84445784;11;8.675844336;0.009503318;0.043847886;0.019418929
185896;24;49;6;2;18.84445784;11;11.05325045;0.009503318;0.055251714;0.023420165
185896;29;49;6;2;18.84445784;10.5;10.65216131;0.008659015;0.048343858;0.020492055
287399;31;409;6;3;18.84445784;13;6.627709006;0.013273229;0.042176444;0.021666262
6744;15;20;6;1;18.84445784;11;8.688606072;0.009503318;0.04390128;0.019442576
153393;15;330;6;1;18.84445784;10.5;10.90191135;0.008659015;0.047644934;0.024907158
147589;1;280;6;1;18.84445784;26;20.23583993;0.053092916;0.516987646;0.270263632
147589;5;280;6;2;18.84445784;17.5;17.1810231;0.024052819;0.203208511;0.106846046
147589;6;280;6;2;18.84445784;18;17.41583374;0.0254469;0.217498012;0.114359397
19031;38;20;6;2;18.84445784;10.5;8.349575838;0.008659015;0.038401996;0.016277886
15826;6;80;6;1;18.84445784;12.5;10.90176867;0.012271846;0.073585072;0.032588647
34995;5;80;6;1;199.044586;8;6.877202165;0.005026548;0.021679838;0.009601357
34995;10;20;6;1;18.84445784;14;10.72928312;0.015393804;0.086127051;0.038143118
34995;36;20;6;2;18.84445784;11;8.652575332;0.009503318;0.04375053;0.018545029
34995;42;20;6;1;18.84445784;18;13.07430861;0.0254469;0.167703869;0.074271072
34995;44;20;6;2;18.84445784;11.5;9.01788028;0.010386891;0.049764074;0.021094057
34995;49;20;6;3;18.84445784;16;11.96074103;0.020106193;0.123196318;0.047337657
98891;10;402;6;2;18.84445784;18.5;12.20140779;0.026880252;0.168857639;0.088784525
98891;27;289;6;2;18.84445784;10.5;6.584781966;0.008659015;0.028920469;0.015206242
104099;8;280;6;1;18.84445784;18;14.57007145;0.0254469;0.183821899;0.096095863
1445;43;40;6;2;18.84445784;10;7.894560323;0.007853982;0.034038771;0.014428397
165083;9;280;6;2;18.84445784;21.5;15.64872873;0.03630503;0.278210165;0.146281551
165083;10;280;6;2;18.84445784;17.5;14.70897066;0.024052819;0.17555743;0.092307243
165083;25;452;6;1;18.84445784;10;9.499917771;0.007853982;0.034665382;0.018121888
165083;31;280;6;1;18.84445784;12.5;12.88145998;0.012271846;0.080820183;0.042250055
165083;38;280;6;2;18.84445784;21.5;15.64872873;0.03630503;0.278210165;0.146281551
165083;39;280;6;2;18.84445784;13;13.10739961;0.013273229;0.08858579;0.046577977
165083;52;280;6;2;18.84445784;11.5;12.39419776;0.010386891;0.066430322;0.03492874
165083;53;280;6;2;18.84445784;20;15.33799769;0.031415927;0.23697427;0.124599918
56354;3;260;6;1;199.044586;5;6.77449878;0.001963495;0.005077728;0.002654464
56354;8;260;6;1;199.044586;5;6.77449878;0.001963495;0.005077728;0.002654464
56354;9;260;6;1;199.044586;8;8.189735447;0.005026548;0.018853149;0.009855788
56354;10;260;6;1;199.044586;6;7.31418041;0.002827433;0.008725542;0.004561418
56354;11;260;6;1;199.044586;6;7.31418041;0.002827433;0.008725542;0.004561418
56354;12;260;6;1;199.044586;5;6.77449878;0.001963495;0.005077728;0.002654464
56354;13;260;6;1;199.044586;6;7.31418041;0.002827433;0.008725542;0.004561418
56354;14;260;6;1;199.044586;6;7.31418041;0.002827433;0.008725542;0.004561418
56354;15;260;6;1;199.044586;5;6.77449878;0.001963495;0.005077728;0.002654464
56354;16;260;6;1;199.044586;6;7.31418041;0.002827433;0.008725542;0.004561418
56354;17;260;6;1;199.044586;5;6.77449878;0.001963495;0.005077728;0.002654464
98951;21;330;6;4;18.84445784;14;14.52763519;0.015393804;0.111761092;0.049014851
131388;11;260;6;2;18.84445784;17.5;14.93110835;0.024052819;0.176048651;0.092565524
131388;12;260;6;2;18.84445784;16;14.43883804;0.020106193;0.14202331;0.074675166
131388;25;510;6;3;18.84445784;13;11.18043239;0.013273229;0.066242057;0.034028895
131388;26;510;6;3;18.84445784;12.5;10.90186303;0.012271846;0.060236145;0.030943626
163364;8;280;6;2;18.84445784;24;12.38610996;0.045238934;0.276447704;0.145354858
163364;9;280;6;3;18.84445784;18.5;11.77260278;0.026880252;0.158936793;0.08164667
163364;13;280;6;3;18.84445784;23.5;12.34482244;0.043373614;0.26449832;0.135874183
163364;16;280;6;3;18.84445784;25;12.46199016;0.049087385;0.301091644;0.154672367
103061;37;330;6;1;18.84445784;10;10.21056165;0.007853982;0.040596961;0.021222717
103061;48;614;6;3;18.84445784;12.5;9.018375446;0.012271846;0.051031188;0.026214991
103061;55;51;6;3;18.84445784;16;11.6980694;0.020106193;0.122109043;0.046919877
103061;57;51;6;2;18.84445784;15;11.2861709;0.017671459;0.104073469;0.044114791
103062;38;51;6;3;18.84445784;12;10.02643753;0.011309734;0.060676392;0.023314644
102381;3;614;6;4;18.84445784;9.5;8.157199351;0.007088218;0.028868382;0.012660752
102381;4;330;6;1;199.044586;5;6.712340042;0.001963495;0.007350166;0.003842418
102381;9;330;6;1;199.044586;6;7.601845834;0.002827433;0.011474921;0.0059987
104009;25;280;6;1;18.84445784;10;10.92656948;0.007853982;0.045353851;0.023709458
104009;28;51;6;1;18.84445784;25;13.91420227;0.049087385;0.347957919;0.154100248
104009;36;280;6;1;18.84445784;12.5;12.07618066;0.012271846;0.076224555;0.039847616
104009;39;280;6;3;18.84445784;12;11.87050858;0.011309734;0.069367389;0.035634394
104009;49;51;6;1;18.84445784;17.5;12.07343861;0.024052819;0.149947052;0.066407104
104009;52;280;6;1;18.84445784;12.5;12.07618066;0.012271846;0.076224555;0.039847616
104009;54;280;6;1;18.84445784;11.5;11.65343364;0.010386891;0.062852209;0.032857006
104009;56;280;6;3;18.84445784;12;11.87050858;0.011309734;0.069367389;0.035634394
104009;77;280;6;2;18.84445784;9.5;10.65637497;0.007088218;0.040199831;0.021136876
104009;84;280;6;3;18.84445784;9.5;10.65637497;0.007088218;0.040199831;0.020650866
104009;87;51;6;1;18.84445784;13;10.23521694;0.013273229;0.072002946;0.03188797
104009;89;51;6;1;18.84445784;19;12.54431664;0.028352874;0.182864099;0.080985089
104435;15;352;6;1;199.044586;5;7.738638211;0.001963495;0.007454699;0.003897064
104435;17;352;6;1;199.044586;6;8.340541532;0.002827433;0.01163118;0.006080387
104435;24;280;6;2;18.84445784;10;11.17900346;0.007853982;0.046275841;0.024331612
104435;25;280;6;1;18.84445784;10.5;11.44764429;0.008659015;0.051915022;0.027139415
104435;40;280;6;1;18.84445784;11.5;11.94378782;0.010386891;0.064254707;0.033590185
104435;56;280;6;1;18.84445784;11.5;11.94378782;0.010386891;0.064254707;0.033590185
104435;57;280;6;1;18.84445784;11;11.70230423;0.009503318;0.05790752;0.03027209
104435;65;280;6;1;18.84445784;10;11.17900346;0.007853982;0.046275841;0.024191443
104435;66;280;6;1;18.84445784;10;11.17900346;0.007853982;0.046275841;0.024191443
104435;78;51;6;2;18.84445784;27;14.70679965;0.057255526;0.428165462;0.181491308
110513;13;280;6;1;18.84445784;10;12.08506388;0.007853982;0.049585136;0.02592143
110513;19;280;6;2;18.84445784;12;13.31231262;0.011309734;0.076950493;0.040460195
110513;34;280;6;3;18.84445784;10;12.08506388;0.007853982;0.049585136;0.025472146
110513;38;280;6;2;18.84445784;28;18.05312634;0.061575216;0.535797498;0.281719718
110513;43;280;6;1;18.84445784;12;13.31231262;0.011309734;0.076950493;0.040227112
110513;46;280;6;3;18.84445784;22.5;17.10180072;0.039760782;0.33097091;0.170021503
21669;1;625;6;1;199.044586;6;6.693030221;0.002827433;0.012077748;0.006313837
21669;12;440;6;1;199.044586;6;7.489712757;0.002827433;0.008745743;0.004571978
21669;16;625;6;1;199.044586;8;7.77452799;0.005026548;0.020847516;0.010898375
21669;19;625;6;1;199.044586;6;6.693030221;0.002827433;0.012077748;0.006313837
30879;3;80;6;1;18.84445784;12;11.46455325;0.011309734;0.070553502;0.031246055
30879;23;80;6;1;18.84445784;15.5;15.0113682;0.018869191;0.141223061;0.062543507
31583;19;614;6;3;18.84445784;16;10.0446167;0.020106193;0.088686205;0.045558572
128067;8;10;6;1;18.84445784;20;16.38456512;0.031415927;0.253934786;0.112460189
128067;9;10;6;1;18.84445784;22.5;18.00390676;0.039760782;0.351716634;0.155764871
128067;10;10;6;1;18.84445784;19;15.68149037;0.028352874;0.21978938;0.097338201
128067;11;10;6;1;18.84445784;31.5;22.37294521;0.077931133;0.849847311;0.376372182
128067;12;10;6;1;18.84445784;41;25.11564638;0.132025431;1.610233049;0.713124484
128067;15;10;6;1;18.84445784;31.5;22.37294521;0.077931133;0.849847311;0.376372182
128067;20;10;6;1;18.84445784;20.5;16.72411321;0.033006358;0.27206852;0.120491082
128067;21;10;6;1;18.84445784;31.5;22.37294521;0.077931133;0.849847311;0.376372182
128067;23;10;6;1;18.84445784;35;23.56396712;0.096211275;1.103181554;0.488566408
128067;25;10;6;1;18.84445784;24.5;19.16259687;0.047143525;0.442765454;0.196087695
128067;26;10;6;1;18.84445784;12;9.878893523;0.011309734;0.056770721;0.02514207
128067;28;10;6;1;18.84445784;21;17.05574527;0.034636059;0.290912386;0.128836472
128067;35;10;6;1;18.84445784;14.5;12.12061756;0.016512996;0.100332361;0.044434228
20811;14;625;6;1;199.044586;5;5.914993724;0.001963495;0.008794978;0.004597717
20811;26;239;6;1;18.84445784;21.5;13.5515321;0.03630503;0.206232547;0.107811391
20811;55;500;6;2;18.84445784;24;13.99425097;0.045238934;0.263352233;0.138469323
157710;42;300;6;1;18.84445784;11.5;10.37658247;0.010386891;0.052212706;0.027295035
157710;43;300;6;2;18.84445784;10;9.62807779;0.007853982;0.036619536;0.019254374
157710;57;300;6;2;18.84445784;18;12.51297701;0.0254469;0.154336834;0.081149557
157710;87;300;6;2;18.84445784;15.5;11.86470338;0.018869191;0.108500778;0.057049181
167644;5;500;6;5;18.84445784;9.5;4.906237712;0.007088218;0.019691439;0.008636037
167644;6;500;6;4;18.84445784;29;6.008130755;0.066051986;0.171130647;0.075052444
167644;7;500;6;4;18.84445784;12;5.181031369;0.011309734;0.030106431;0.013203721
167644;8;500;6;4;18.84445784;18;5.615890559;0.0254469;0.065912297;0.028907032
287399;14;409;6;2;18.84445784;21;8.284394092;0.034636059;0.124386839;0.065401995
287399;15;409;6;2;18.84445784;15.5;7.198458959;0.018869191;0.06216458;0.032685834
287399;17;409;6;3;18.84445784;17;7.515100928;0.022698007;0.076560432;0.039329498
287399;18;409;6;3;18.84445784;10.5;5.989366429;0.008659015;0.026867239;0.013801842
287399;19;409;6;3;18.84445784;15;7.088885794;0.017671459;0.057774067;0.029678843
287399;20;409;6;3;18.84445784;16;7.305958459;0.020106193;0.066757309;0.034293582
287399;21;409;6;3;18.84445784;13.5;6.74667445;0.014313882;0.045787137;0.023521094
287399;22;409;6;3;18.84445784;16.5;7.411477135;0.021382465;0.071555024;0.036758194
287399;23;409;6;3;18.84445784;15.5;7.198458959;0.018869191;0.06216458;0.031934273
102381;71;614;6;4;18.84445784;10;8.337863778;0.007853982;0.032106884;0.014081056
102381;72;614;6;4;18.84445784;10;8.337863778;0.007853982;0.032106884;0.014081056
102381;74;614;6;4;18.84445784;10;8.337863778;0.007853982;0.032106884;0.014081056
102381;75;330;6;4;18.84445784;20;14.63010442;0.031415927;0.228836315;0.10036031
102381;77;614;6;4;18.84445784;12.5;9.107247187;0.012271846;0.051465521;0.022571136
102381;78;614;6;4;18.84445784;10;8.337863778;0.007853982;0.032106884;0.014081056
102381;101;614;6;4;18.84445784;15.5;9.799941561;0.018869191;0.081713523;0.035836945
102381;102;614;6;4;18.84445784;10;8.337863778;0.007853982;0.032106884;0.014081056
102381;103;614;6;4;18.84445784;10;8.337863778;0.007853982;0.032106884;0.014081056
102381;104;614;6;4;18.84445784;16;9.896188451;0.020106193;0.087497715;0.038373708
102381;111;614;6;4;18.84445784;10;8.337863778;0.007853982;0.032106884;0.014081056
102381;112;614;6;4;18.84445784;17;10.07482363;0.022698007;0.099698641;0.043724645
17864;2;20;6;1;18.84445784;12;9.624127265;0.011309734;0.057423759;0.025431281
41355;4;280;6;3;18.84445784;14;12.78207893;0.015393804;0.099927413;0.051333239
116957;15;20;6;3;18.84445784;66.5;38.06464745;0.347322703;5.93657538;2.281103647
106137;16;308;6;1;18.84445784;13;9.584460515;0.013273229;0.068930684;0.036034627
106137;41;291;6;1;18.84445784;14.5;11.14088613;0.016512996;0.080964572;0.042325536
106137;45;291;6;1;18.84445784;11.5;10.04414955;0.010386891;0.048132884;0.025162242
106137;46;308;6;3;18.84445784;12.5;9.382301857;0.012271846;0.062151135;0.031927366
108185;7;250;6;1;199.044586;8;8.842477757;0.005026548;0.020475208;0.010703746
108185;11;250;6;3;18.84445784;12.5;10.87892587;0.012271846;0.064502805;0.033135432
108185;12;250;6;3;18.84445784;12;10.68828772;0.011309734;0.058262418;0.029929712
108185;16;250;6;3;18.84445784;22.5;13.53390706;0.039760782;0.264533335;0.13589217
108185;39;250;6;2;18.84445784;11.5;10.48995081;0.010386891;0.052367651;0.027534656
108185;47;250;6;1;18.84445784;10;9.84408807;0.007853982;0.036724347;0.019198245
108185;51;250;6;2;18.84445784;17.5;12.43795586;0.024052819;0.146402388;0.076977663
108185;62;250;6;1;18.84445784;18;12.56514231;0.0254469;0.15657463;0.081851914
108185;73;250;6;2;18.84445784;12.5;10.87892587;0.012271846;0.064502805;0.033915261
108185;74;250;6;1;18.84445784;11;10.28347088;0.009503318;0.046815402;0.024473506
108185;75;250;6;2;18.84445784;13.5;11.23870307;0.014313882;0.078031314;0.041028485
1790;5;20;6;1;199.044586;9;6.990785465;0.006361725;0.023219997;0.010283448
1790;36;40;6;1;18.84445784;10.5;8.780355109;0.008659015;0.041093321;0.018199014
29778;1;280;6;1;199.044586;7;8.864855167;0.003848451;0.019076885;0.009972749
29778;5;280;6;1;199.044586;8;9.532411978;0.005026548;0.026238683;0.013716695
29778;53;280;6;1;18.84445784;15;12.56930258;0.017671459;0.112462226;0.058791443
16532;4;80;6;3;18.84445784;11;5.178428334;0.009503318;0.035865371;0.013781115
16532;5;80;6;3;18.84445784;11.5;5.280993378;0.010386891;0.039498398;0.01517709
16532;6;80;6;3;18.84445784;13.5;5.648759414;0.014313882;0.055394005;0.021284909
96339;10;280;6;2;18.84445784;15;12.39884291;0.017671459;0.111061405;0.058395547
96339;11;280;6;3;18.84445784;11.5;11.20539015;0.010386891;0.060688025;0.031175759
96339;17;280;6;3;18.84445784;11.5;11.20539015;0.010386891;0.060688025;0.031175759
96339;20;280;6;1;18.84445784;13.5;11.94322723;0.014313882;0.087552043;0.045769243
96339;23;280;6;2;18.84445784;10.5;10.76960374;0.008659015;0.049184708;0.02586108
96339;25;280;6;1;18.84445784;14.5;12.25522106;0.016512996;0.102906562;0.053796065
96339;28;280;6;2;18.84445784;12.5;11.59482268;0.012271846;0.073477505;0.038634115
96339;35;280;6;3;18.84445784;11.5;11.20539015;0.010386891;0.060688025;0.031175759
96339;46;280;6;2;18.84445784;38;14.78840812;0.113411495;0.806246503;0.423920489
96339;47;280;6;2;18.84445784;30;14.48189965;0.070685835;0.496382082;0.260995284
96339;51;280;6;3;18.84445784;11.5;11.20539015;0.010386891;0.060688025;0.031175759
96339;55;280;6;2;18.84445784;16;12.66361389;0.020106193;0.128320228;0.067470152
96339;59;280;6;3;18.84445784;22.5;13.83532609;0.039760782;0.270572896;0.138994725
128340;28;260;6;1;18.84445784;10;11.46750764;0.007853982;0.043027761;0.022493456
178213;2;49;6;1;18.84445784;15;11.95095051;0.017671459;0.112092645;0.04964251
178213;10;49;6;2;18.84445784;12;10.41937305;0.011309734;0.063610763;0.026963409
178213;28;49;6;1;18.84445784;20.5;13.94981109;0.033006358;0.234236508;0.103736406
178213;34;49;6;1;18.84445784;14;11.48073075;0.015393804;0.09450883;0.041855159
65483;17;280;6;2;18.84445784;17.5;15.85936603;0.024052819;0.188425149;0.099073027
102815;58;540;6;3;18.84445784;11;9.900345117;0.009503318;0.043868529;0.022535495
106222;4;280;6;1;18.84445784;12.5;12.76439794;0.012271846;0.080152125;0.041900816
106222;6;300;6;1;199.044586;6;7.33519703;0.002827433;0.01001219;0.005234034
106222;30;280;6;1;18.84445784;10.5;11.7591032;0.008659015;0.053169195;0.027795055
106222;36;280;6;1;18.84445784;11;12.03001816;0.009503318;0.05935582;0.031029213
106222;43;291;6;1;18.84445784;22;15.48643058;0.038013271;0.244928965;0.128040568
106222;45;291;6;1;18.84445784;11;10.95624965;0.009503318;0.047864746;0.025022068
1790;59;20;6;1;18.84445784;10.5;8.345574784;0.008659015;0.038386743;0.01700035
35796;3;452;6;2;18.84445784;10.5;9.554152615;0.008659015;0.038688522;0.020342237
35796;23;330;6;3;18.84445784;14;12.16131913;0.015393804;0.093689205;0.048128639
35796;24;330;6;3;18.84445784;14;12.16131913;0.015393804;0.093689205;0.048128639
35796;61;452;6;2;18.84445784;13;10.82984208;0.013273229;0.068930053;0.036243087
88308;12;280;6;2;18.84445784;13.5;10.45087345;0.014313882;0.077618191;0.040811267
88308;18;307;6;2;18.84445784;10;8.197891483;0.007853982;0.03117353;0.01639089
88308;30;280;6;2;18.84445784;11;9.705341263;0.009503318;0.049082134;0.025807147
172407;5;352;6;1;199.044586;7;9.028750807;0.003848451;0.017190355;0.008986535
172407;9;42;6;1;18.84445784;33.5;16.57492247;0.088141309;0.715459755;0.316855917
20444;36;239;6;1;199.044586;5;6.634387447;0.001963495;0.009357508;0.004891788
20444;45;80;6;1;199.044586;5;4.279472761;0.001963495;0.002926197;0.001295926
264773;8;280;6;1;199.044586;6;8.846718612;0.002827433;0.014099237;0.007370604
264773;10;280;6;1;199.044586;5;7.747471975;0.001963495;0.008796561;0.004598544
264773;11;280;6;1;199.044586;8;10.76877133;0.005026548;0.029128718;0.015227507
264773;46;280;6;2;18.84445784;15;15.40165123;0.017671459;0.135738184;0.071370477
118524;7;280;6;3;18.84445784;39.5;15.51713544;0.122541748;0.911681489;0.468335593
118524;8;280;6;3;18.84445784;37.5;15.46343809;0.110446617;0.820155001;0.421317953
118524;16;280;6;3;18.84445784;42.5;15.57974655;0.141862543;1.057465991;0.543225862
110803;7;280;6;1;199.044586;7;8.404891716;0.003848451;0.018253699;0.009542416
110803;23;280;6;2;18.84445784;19;12.48543811;0.028352874;0.176770147;0.092944883
110803;34;280;6;2;18.84445784;10;10.01006153;0.007853982;0.042006398;0.02208676
28885;20;20;6;3;18.84445784;18;14.62898496;0.0254469;0.185121331;0.071132078
128615;16;440;6;1;18.84445784;12.5;13.34932715;0.012271846;0.077097843;0.040304142
98943;17;330;6;4;18.84445784;9.5;10.66290932;0.007088218;0.038308602;0.016800931
98943;30;614;6;4;18.84445784;11;8.881222275;0.009503318;0.040011518;0.017547776
98943;35;452;6;3;18.84445784;15;13.06043313;0.017671459;0.112073847;0.057572927
230930;6;60;6;4;18.84445784;10;7.427490016;0.007853982;0.031032182;0.010996194
230930;8;60;6;2;18.84445784;9.5;7.216420383;0.007088218;0.027362992;0.011598659
